ticker,crsp_fundno,caldt,dnav,dret
SSO,25653,20170203,80.02,0.014452
SSO,25653,20160708,68.34,0.030303
SSO,25653,20160706,66.44,0.011571
SSO,25653,20170223,84.89,0.001061
SSO,25653,20170328,84.51,0.014404
SSO,25653,20170428,86.38,-0.004036
SSO,25653,20170317,86.03,-0.002898
SSO,25653,20170417,83.89,0.017218
SSO,25653,20181008,124.85,-0.00064
SSO,25653,20180927,127.48,0.005521
SSO,25653,20180914,126.89,0.000631
SSO,25653,20131106,93.74,0.009694
SSO,25653,20180830,126.49,-0.008854
SSO,25653,20170602,90.63,0.007224
SSO,25653,20180809,122.32,-0.002691
SSO,25653,20170628,90.71,0.017841
SSO,25653,20180709,116.63,0.018069
SSO,25653,20180716,117.77,-0.002034
SSO,25653,20170803,93.11,-0.003958
SSO,25653,20170804,93.46,0.003759
SSO,25653,20180523,112.68,0.006341
SSO,25653,20170818,89.74,-0.003553
SSO,25653,20180514,112.37,0.001604
SSO,25653,20170914,95.08,-0.00147
SSO,25653,20170926,95.16,0.000421
SSO,25653,20180404,105.59,0.022862
SSO,25653,20180314,114.8,-0.010856
SSO,25653,20180307,112.87,-0.000885
SSO,25653,20180227,114.34,-0.025234
SSO,25653,20171114,101.51,-0.004413
SSO,25653,20171215,109.4,0.017769
SSO,25653,20171220,109.71,-0.001365
SSO,25653,20180104,113.2,0.008284
SSO,25653,20180125,122.89,0.000977
SSO,25653,20171127,103.35,-0.000773
SSO,25653,20171113,101.96,0.001867
SSO,25653,20180131,121.53,0.000988
SSO,25653,20171117,101.57,-0.005386
SSO,25653,20180208,101.1,-0.075023
SSO,25653,20171213,108.37,-0.00083
SSO,25653,20180222,111.04,0.001985
SSO,25653,20180103,112.27,0.012719
SSO,25653,20171011,99.61,0.003425
SSO,25653,20171124,103.43,0.004175
SSO,25653,20171018,100.07,0.001501
SSO,25653,20180206,110.43,0.035637
SSO,25653,20180315,114.6,-0.001742
SSO,25653,20180328,102.59,-0.005815
SSO,25653,20171106,102.39,0.002644
SSO,25653,20180329,105.39,0.027293
SSO,25653,20180220,112.04,-0.011906
SSO,25653,20171023,100.35,-0.008007
SSO,25653,20180420,107.54,-0.017092
SSO,25653,20180126,125.78,0.023517
SSO,25653,20171004,98.2,0.00245
SSO,25653,20180411,105.38,-0.010981
SSO,25653,20180612,117.09,0.003428
SSO,25653,20170815,92.64,-0.000539
SSO,25653,20170915,95.42,0.003576
SSO,25653,20180424,104.65,-0.026874
SSO,25653,20180503,104.19,-0.004491
SSO,25653,20170828,91.11,0.000769
SSO,25653,20180606,115.88,0.017027
SSO,25653,20180525,111.67,-0.004635
SSO,25653,20170627,89.12,-0.016227
SSO,25653,20170814,92.69,0.020029
SSO,25653,20180703,110.74,-0.00957
SSO,25653,20180613,116.16,-0.007943
SSO,25653,20170726,93.49,0.000321
SSO,25653,20170630,89.43,0.003253
SSO,25653,20180626,111.57,0.004321
SSO,25653,20170626,90.59,0.000663
SSO,25653,20131030,92.89,-0.009807
SSO,25653,20180822,123.12,-0.000893
SSO,25653,20170707,89.62,0.01277
SSO,25653,20170616,90.27,0.000554
SSO,25653,20180730,118.01,-0.011393
SSO,25653,20180817,122.15,0.006758
SSO,25653,20170609,90.09,-0.001883
SSO,25653,20170619,91.77,0.016617
SSO,25653,20180810,120.65,-0.013653
SSO,25653,20180807,122.73,0.005654
SSO,25653,20180518,111.04,-0.005196
SSO,25653,20170522,87.26,0.010188
SSO,25653,20170315,86.57,0.016796
SSO,25653,20131107,91.33,-0.025709
SSO,25653,20180907,124,-0.004336
SSO,25653,20131113,94.99,0.016371
SSO,25653,20131121,96.57,0.016312
SSO,25653,20170516,87.75,-0.001138
SSO,25653,20181009,124.54,-0.002483
SSO,25653,20180921,128.96,-0.001007
SSO,25653,20181001,128.38,0.00706
SSO,25653,20131129,97.7,-0.001533
SSO,25653,20170424,85.68,0.021703
SSO,25653,20170426,86.61,-0.001153
SSO,25653,20170427,86.73,0.001386
SSO,25653,20170404,84.65,0.001301
SSO,25653,20131204,96.32,-0.002175
SSO,25653,20170407,84.38,-0.001775
SSO,25653,20170316,86.28,-0.00335
SSO,25653,20170321,83.58,-0.024851
SSO,25653,20170307,85.27,-0.00583
SSO,25653,20170224,85.16,0.003181
SSO,25653,20160707,66.33,-0.001656
SSO,25653,20170209,80.82,0.011894
SSO,25653,20170202,78.88,0.001269
SSO,25653,20170131,78.72,-0.001395
SSO,25653,20160719,70.54,-0.002827
SSO,25653,20160726,70.9,0.000706
SSO,25653,20170118,78.25,0.003849
SSO,25653,20160802,70.1,-0.012676
SSO,25653,20160803,70.57,0.006705
SSO,25653,20161229,76.67,-0.000521
SSO,25653,20161230,75.99,-0.008869
SSO,25653,20160824,71.52,-0.010378
SSO,25653,20160429,64.17,-0.010333
SSO,25653,20160829,71.85,0.010549
SSO,25653,20160809,71.8,0.000976
SSO,25653,20161027,68.77,-0.005783
SSO,25653,20161111,70.86,-0.003235
SSO,25653,20160907,72.29,0
SSO,25653,20161115,71.97,0.015378
SSO,25653,20161010,70.78,0.009412
SSO,25653,20161026,69.17,-0.003745
SSO,25653,20161020,69.3,-0.003021
SSO,25653,20161024,69.94,0.00909
SSO,25653,20161014,68.77,0.000436
SSO,25653,20161107,68.68,0.044245
SSO,25653,20160614,65.06,-0.003523
SSO,25653,20161208,76.5,0.004464
SSO,25653,20160627,60.26,-0.036148
SSO,25653,20160623,67.38,0.026821
SSO,25653,20160518,63.23,0.000633
SSO,25653,20151223,64.32,0.02502
SSO,25653,20160607,67.34,0.002531
SSO,25653,20160602,66.9,0.005864
SSO,25653,20160523,63.28,-0.004092
SSO,25653,20160502,65.18,0.015739
SSO,25653,20160624,62.52,-0.072128
SSO,25653,20170221,84.97,0.011909
SSO,25653,20160211,50.38,-0.0244
SSO,25653,20160425,65.59,-0.003646
SSO,25653,20151210,63.8,0.004724
SSO,25653,20151111,65.15,-0.006708
SSO,25653,20160404,64.23,-0.006189
SSO,25653,20160329,63.53,0.018109
SSO,25653,20160405,62.92,-0.020395
SSO,25653,20160307,60.36,0.001992
SSO,25653,20160225,57.38,0.023364
SSO,25653,20160219,55.4,0.000181
SSO,25653,20160204,55.22,0.003453
SSO,25653,20160128,53.95,0.011246
SSO,25653,20160111,55.82,0.001615
SSO,25653,20151229,65.19,0.021627
SSO,25653,20160112,56.7,0.015765
SSO,25653,20160108,55.73,-0.021766
SSO,25653,20160104,61.14,-0.029986
SSO,25653,20151221,61.85,0.015933
SSO,25653,20151218,60.88,-0.035641
SSO,25653,20151014,60.11,-0.009394
SSO,25653,20151125,66.07,-0.000151
SSO,25653,20160106,59.81,-0.025578
SSO,25653,20151130,65.58,-0.009066
SSO,25653,20150806,65.93,-0.015235
SSO,25653,20150728,66.48,0.024819
SSO,25653,20151023,65.07,0.022149
SSO,25653,20151005,59.64,0.036496
SSO,25653,20150922,57.05,-0.024786
SSO,25653,20151008,61.27,0.017774
SSO,25653,20150902,57.44,0.037198
SSO,25653,20150828,59.87,0.001171
SSO,25653,20140602,111.6,0.001795
SSO,25653,20150904,55.81,-0.030571
SSO,25653,20140709,117.38,0.0092
SSO,25653,20150724,65.64,-0.021321
SSO,25653,20150729,67.45,0.014591
SSO,25653,20150714,67.49,0.008819
SSO,25653,20140821,119.91,0.005872
SSO,25653,20150820,63,-0.042262
SSO,25653,20150715,67.4,-0.001334
SSO,25653,20150709,63.86,0.004404
SSO,25653,20150716,68.48,0.016024
SSO,25653,20140724,119.15,0.000756
SSO,25653,20140923,119.01,-0.011381
SSO,25653,20140815,115.43,0
SSO,25653,20140924,120.82,0.015648
SSO,25653,20140819,118.61,0.010393
SSO,25653,20140603,111.52,-0.000717
SSO,25653,20140707,117.89,-0.007827
SSO,25653,20140527,110.05,0.011954
SSO,25653,20140902,121.21,-0.001071
SSO,25653,20140523,108.75,0.008438
SSO,25653,20150519,68.655,-0.000946
SSO,25653,20141015,104.91,-0.015946
SSO,25653,20140910,120.5,0.007525
SSO,25653,20140908,121.18,-0.005825
SSO,25653,20140616,113.2,0.001504
SSO,25653,20140514,107.31,-0.009233
SSO,25653,20150518,137.44,0.006149
SSO,25653,20140530,111.4,0.003332
SSO,25653,20140926,118.92,0.01728
SSO,25653,20140818,117.39,0.01698
SSO,25653,20150505,132.11,-0.023505
SSO,25653,20150209,126.65,-0.008533
SSO,25653,20150423,135.13,0.004983
SSO,25653,20140429,105.92,0.009339
SSO,25653,20141119,127.12,-0.003059
SSO,25653,20140417,104.42,0.002689
SSO,25653,20150415,134.33,0.010152
SSO,25653,20141023,114.95,0.024327
SSO,25653,20141121,128.99,0.010735
SSO,25653,20141128,129.57,-0.004839
SSO,25653,20140507,106,0.011933
SSO,25653,20140513,108.31,0.001387
SSO,25653,20140404,104.51,-0.024729
SSO,25653,20141209,128.65,-0.000699
SSO,25653,20140502,106.25,-0.002722
SSO,25653,20150323,134.2,-0.003638
SSO,25653,20141110,125.66,0.006246
SSO,25653,20141113,125.88,0.001352
SSO,25653,20140423,105.61,-0.004337
SSO,25653,20150317,130.44,-0.006626
SSO,25653,20140410,100.91,-0.042054
SSO,25653,20140113,99.2,-0.02554
SSO,25653,20140314,101.87,-0.005661
SSO,25653,20140409,105.34,0.021925
SSO,25653,20150319,132.3,-0.009731
SSO,25653,20150112,124.41,-0.016133
SSO,25653,20140108,101.23,0.000296
SSO,25653,20150306,130.03,-0.028249
SSO,25653,20140305,105.38,0.00019
SSO,25653,20140325,104.56,0.009169
SSO,25653,20140318,105.3,0.014451
SSO,25653,20140225,102.17,-0.002344
SSO,25653,20150310,126.67,-0.033644
SSO,25653,20141230,130.94,-0.009831
SSO,25653,20150106,121.27,-0.018057
SSO,25653,20140211,99.19,0.022156
SSO,25653,20131230,101.59,-0.000295
SSO,25653,20150205,128.56,0.020966
SSO,25653,20150213,133.08,0.008258
SSO,25653,20140107,101.2,0.012
SSO,25653,20150204,125.92,-0.007801
SSO,25653,20150218,133.46,-0.000524
SSO,25653,20150123,127.25,-0.010959
SSO,25653,20140206,94.26,0.025903
SSO,25653,20140304,105.36,0.030013
SSO,25653,20140205,91.88,-0.003255
SSO,25653,20140226,102.2,0.000294
SSO,25653,20150224,135.54,0.005639
SSO,25653,20140128,96.24,0.0122
SSO,25653,20140204,92.18,0.014751
SSO,25653,20140213,100.37,0.011285
SSO,25653,20140129,94.29,-0.020262
SSO,25653,20140207,96.74,0.02631
SSO,25653,20150107,124.17,0.023914
SSO,25653,20140127,95.08,-0.009686
SSO,25653,20150305,133.81,0.002472
SSO,25653,20140130,96.41,0.022484
SSO,25653,20150313,127.85,-0.012207
SSO,25653,20140214,101.38,0.010063
SSO,25653,20150212,131.99,0.0197
SSO,25653,20150309,131.08,0.008075
SSO,25653,20140328,103.64,0.009448
SSO,25653,20140116,102.13,-0.002831
SSO,25653,20141210,124.46,-0.032569
SSO,25653,20141204,130.15,-0.002376
SSO,25653,20140407,102.24,-0.02172
SSO,25653,20150219,133.22,-0.001798
SSO,25653,20141203,130.46,0.007958
SSO,25653,20150114,122.34,-0.011634
SSO,25653,20141202,129.43,0.012754
SSO,25653,20150302,135.84,0.012296
SSO,25653,20140416,104.14,0.02098
SSO,25653,20141217,122.79,0.040593
SSO,25653,20150324,132.58,-0.012072
SSO,25653,20140124,96.01,-0.042199
SSO,25653,20140102,100.59,-0.017868
SSO,25653,20150129,123.45,0.019153
SSO,25653,20150102,128.17,-0.000546
SSO,25653,20150312,129.43,0.025676
SSO,25653,20140430,106.58,0.006231
SSO,25653,20141103,122.97,-0.000081
SSO,25653,20150409,132.38,0.00884
SSO,25653,20140117,101.32,-0.007931
SSO,25653,20141223,131.14,0.003366
SSO,25653,20140509,106.12,0.003404
SSO,25653,20141216,118,-0.016749
SSO,25653,20141205,130.59,0.003381
SSO,25653,20141021,113.86,0.039248
SSO,25653,20150121,124.87,0.009622
SSO,25653,20150417,131.09,-0.022737
SSO,25653,20150311,126.19,-0.003789
SSO,25653,20140402,107.42,0.006088
SSO,25653,20141212,121.59,-0.032466
SSO,25653,20141126,130.2,0.005561
SSO,25653,20140512,108.16,0.019224
SSO,25653,20120720,54.7,-0.020064
SSO,25653,20120419,55.79,-0.011867
SSO,25653,20120619,54.37,0.019501
SSO,25653,20121019,60.66,-0.033307
SSO,25653,20120605,48.73,0.011625
SSO,25653,20120905,58.19,-0.001716
SSO,25653,20120511,53.97,-0.006626
SSO,25653,20120627,52.24,0.018522
SSO,25653,20120813,58.13,-0.002231
SSO,25653,20120927,61.81,0.019462
SSO,25653,20120516,51.76,-0.008239
SSO,25653,20120409,56.27,-0.022751
SSO,25653,20120501,58.15,0.011304
SSO,25653,20120523,51.28,0.003523
SSO,25653,20120615,53.17,0.020537
SSO,25653,20120710,53.01,-0.01633
SSO,25653,20120801,55.67,-0.005715
SSO,25653,20120823,58.02,-0.01611
SSO,25653,20120917,63.1,-0.006143
SSO,25653,20121022,60.71,0.000824
SSO,25653,20120413,55.28,-0.024872
SSO,25653,20120726,54.45,0.033011
SSO,25653,20120502,57.87,-0.004815
SSO,25653,20120814,58.13,0
SSO,25653,20120831,58.43,0.010026
SSO,25653,20120913,63,0.032956
SSO,25653,20121003,62.16,0.007619
SSO,25653,20120719,55.82,0.005585
SSO,25653,20120911,60.71,0.006299
SSO,25653,20120926,60.63,-0.011091
SSO,25653,20121023,58.96,-0.028826
SSO,25653,20120808,57.91,0.001903
SSO,25653,20120509,54.03,-0.01279
SSO,25653,20120416,55.22,-0.001085
SSO,25653,20120411,55.17,0.015087
SSO,25653,20120522,51.1,0.000979
SSO,25653,20120802,54.85,-0.01473
SSO,25653,20120426,57.68,0.01353
SSO,25653,20120531,50.66,-0.004324
SSO,25653,20120827,58.72,-0.001021
SSO,25653,20120625,50.81,-0.031822
SSO,25653,20120628,52.02,-0.004211
SSO,25653,20120606,51,0.046583
SSO,25653,20120829,58.75,0.002047
SSO,25653,20120928,61.25,-0.00906
SSO,25653,20121024,58.6,-0.006106
SSO,25653,20120727,56.54,0.038384
SSO,25653,20121017,63.05,0.008316
SSO,25653,20121005,63.05,0
SSO,25653,20121004,63.05,0.014318
SSO,25653,20120821,58.94,-0.006908
SSO,25653,20120723,53.71,-0.018099
SSO,25653,20120803,56.95,0.038286
SSO,25653,20120807,57.8,0.010136
SSO,25653,20120725,52.71,-0.000569
SSO,25653,20120705,55.07,-0.009354
SSO,25653,20120702,54.88,0.00476
SSO,25653,20120424,55.39,0.007457
SSO,25653,20120614,52.1,0.021569
SSO,25653,20120504,55.15,-0.032456
SSO,25653,20120430,57.5,-0.007765
SSO,25653,20120524,51.43,0.002925
SSO,25653,20120611,50.51,-0.02528
SSO,25653,20120612,51.69,0.023362
SSO,25653,20120629,54.62,0.049981
SSO,25653,20120402,59.26,0.0149
SSO,25653,20120713,54.22,0.032959
SSO,25653,20120510,54.33,0.005552
SSO,25653,20120530,50.88,-0.02808
SSO,25653,20120604,48.17,0.000208
SSO,25653,20120420,55.93,0.002509
SSO,25653,20120703,55.59,0.012937
SSO,25653,20120711,53.02,0.000189
SSO,25653,20120718,55.51,0.013696
SSO,25653,20120806,57.22,0.004741
SSO,25653,20120724,52.74,-0.01806
SSO,25653,20120822,58.97,0.000509
SSO,25653,20120907,61.08,0.008254
SSO,25653,20120820,59.35,0
SSO,25653,20120920,63.03,-0.000793
SSO,25653,20121008,62.61,-0.006979
SSO,25653,20121010,60.62,-0.012221
SSO,25653,20121011,60.66,0.00066
SSO,25653,20121012,60.3,-0.005935
SSO,25653,20120717,54.76,0.014826
SSO,25653,20121018,62.75,-0.004758
SSO,25653,20121016,62.53,0.020565
SSO,25653,20121009,61.37,-0.019805
SSO,25653,20121002,61.69,0.001949
SSO,25653,20120906,60.58,0.041072
SSO,25653,20120904,58.29,-0.002396
SSO,25653,20120817,59.35,0.003551
SSO,25653,20120816,59.14,0.014408
SSO,25653,20120809,58,0.001554
SSO,25653,20120731,55.99,-0.008676
SSO,25653,20120706,54.07,-0.018159
SSO,25653,20120601,48.16,-0.049349
SSO,25653,20120410,54.35,-0.034121
SSO,25653,20120405,57.58,-0.000694
SSO,25653,20120403,58.82,-0.007425
SSO,25653,20120507,55.19,0.000725
SSO,25653,20120529,52.35,0.022261
SSO,25653,20120503,57,-0.015034
SSO,25653,20120423,54.98,-0.016986
SSO,25653,20120418,56.46,-0.008082
SSO,25653,20120305,54.87,-0.007776
SSO,25653,20111222,46.18,0.017181
SSO,25653,20111223,47,0.017944
SSO,25653,20120327,58.7,-0.00559
SSO,25653,20111129,42.04,0.00502
SSO,25653,20111229,46.83,0.021151
SSO,25653,20120106,47.98,-0.004358
SSO,25653,20110727,51.65,-0.040676
SSO,25653,20120222,54.27,-0.006772
SSO,25653,20120315,58.03,0.011857
SSO,25653,20110209,52.95,-0.00526
SSO,25653,20110225,52.95,0.021609
SSO,25653,20110613,49.15,0.001834
SSO,25653,20111011,42.29,0.001184
SSO,25653,20111018,44.38,0.040563
SSO,25653,20110701,54.47,0.029095
SSO,25653,20110810,37.68,-0.087651
SSO,25653,20110804,43.57,-0.095495
SSO,25653,20120111,49.09,0.00102
SSO,25653,20120112,49.31,0.004482
SSO,25653,20120127,50.91,-0.003133
SSO,25653,20111212,44.9,-0.029818
SSO,25653,20110824,41.4,0.026531
SSO,25653,20120214,53.66,-0.001674
SSO,25653,20120206,53.11,-0.000941
SSO,25653,20110902,41.11,-0.050577
SSO,25653,20111103,46.84,0.037891
SSO,25653,20110812,41.62,0.010685
SSO,25653,20110927,40.98,0.021436
SSO,25653,20110707,55.62,0.021113
SSO,25653,20110328,51.99,-0.005547
SSO,25653,20110415,52.81,0.007824
SSO,25653,20110428,56.1,0.007181
SSO,25653,20110504,55.03,-0.013446
SSO,25653,20110607,50.14,-0.001792
SSO,25653,20110617,49.12,0.006145
SSO,25653,20120329,57.96,-0.003267
SSO,25653,20110923,38.33,0.012414
SSO,25653,20111109,44.47,-0.073349
SSO,25653,20111115,46.58,0.009974
SSO,25653,20111128,41.83,0.058719
SSO,25653,20110907,42.84,0.057778
SSO,25653,20120103,47.87,0.031014
SSO,25653,20120113,48.83,-0.009734
SSO,25653,20120209,53.75,0.002799
SSO,25653,20120120,50.84,0.001379
SSO,25653,20120201,51.52,0.018182
SSO,25653,20120207,53.33,0.004142
SSO,25653,20110805,43.51,-0.001377
SSO,25653,20120223,54.76,0.009029
SSO,25653,20120217,54.56,0.004603
SSO,25653,20110928,39.3,-0.040996
SSO,25653,20111003,35.78,-0.056932
SSO,25653,20111130,45.69,0.086822
SSO,25653,20111014,44.37,0.034748
SSO,25653,20110922,37.86,-0.063798
SSO,25653,20120319,58.62,0.007909
SSO,25653,20111004,37.4,0.045277
SSO,25653,20111010,42.24,0.068015
SSO,25653,20110325,52.28,0.006352
SSO,25653,20110426,55,0.017953
SSO,25653,20110331,53.26,-0.003555
SSO,25653,20110412,52.36,-0.015604
SSO,25653,20110418,51.64,-0.022155
SSO,25653,20110425,54.03,-0.00332
SSO,25653,20110506,54.46,0.007959
SSO,25653,20110303,53.82,0.034403
SSO,25653,20110505,54.03,-0.018172
SSO,25653,20110520,53.99,-0.01532
SSO,25653,20110513,54.31,-0.016123
SSO,25653,20110519,54.83,0.004396
SSO,25653,20110606,50.23,-0.021621
SSO,25653,20110525,52.94,0.006273
SSO,25653,20110602,52.36,-0.002287
SSO,25653,20110627,49.72,0.018227
SSO,25653,20111006,40.19,0.036626
SSO,25653,20111019,43.27,-0.025011
SSO,25653,20111021,45.31,0.037554
SSO,25653,20111025,44.62,-0.039811
SSO,25653,20111102,45.13,0.032487
SSO,25653,20111104,46.25,-0.012596
SSO,25653,20110915,43.57,0.034671
SSO,25653,20111110,45.25,0.01754
SSO,25653,20110912,40.24,0.013857
SSO,25653,20111116,45.06,-0.032632
SSO,25653,20111122,41.54,-0.008355
SSO,25653,20110830,43.91,0.005266
SSO,25653,20111201,45.52,-0.003721
SSO,25653,20111205,46.43,0.020664
SSO,25653,20111207,46.75,0.004728
SSO,25653,20111114,46.12,-0.019141
SSO,25653,20111125,39.51,-0.005037
SSO,25653,20111213,44.13,-0.017149
SSO,25653,20111215,43.42,0.00649
SSO,25653,20110826,41.34,0.030409
SSO,25653,20111219,42.67,-0.023346
SSO,25653,20110630,52.93,0.020042
SSO,25653,20110818,38.9,-0.088993
SSO,25653,20110706,54.47,0.002577
SSO,25653,20110802,47.66,-0.051165
SSO,25653,20110708,54.84,-0.014024
SSO,25653,20110728,51.33,-0.006196
SSO,25653,20110721,54.81,0.027366
SSO,25653,20120210,53.01,-0.013767
SSO,25653,20110719,53.41,0.032676
SSO,25653,20120105,48.19,0.005844
SSO,25653,20110712,52.38,-0.008893
SSO,25653,20120208,53.6,0.005063
SSO,25653,20111108,47.99,0.024552
SSO,25653,20110819,37.73,-0.030077
SSO,25653,20110705,54.33,-0.00257
SSO,25653,20120118,50.27,0.022579
SSO,25653,20110803,48.17,0.010701
SSO,25653,20110831,44.35,0.01002
SSO,25653,20110815,43.43,0.043489
SSO,25653,20111220,45.23,0.059995
SSO,25653,20120227,55.11,0.002912
SSO,25653,20120228,55.49,0.006895
SSO,25653,20110914,42.11,0.027073
SSO,25653,20120229,54.98,-0.009191
SSO,25653,20120224,54.95,0.00347
SSO,25653,20110919,43.2,-0.019741
SSO,25653,20120307,53.95,0.014288
SSO,25653,20110816,42.6,-0.019111
SSO,25653,20111026,45.55,0.020843
SSO,25653,20111020,43.67,0.009244
SSO,25653,20110901,43.3,-0.023675
SSO,25653,20110913,41,0.018887
SSO,25653,20111101,43.71,-0.05594
SSO,25653,20120316,58.16,0.00224
SSO,25653,20120313,57.49,0.036977
SSO,25653,20111107,46.84,0.012757
SSO,25653,20110930,37.94,-0.050075
SSO,25653,20120124,50.78,-0.001965
SSO,25653,20110621,50.99,0.026989
SSO,25653,20110427,55.7,0.012727
SSO,25653,20110414,52.4,0.000191
SSO,25653,20110406,54.09,0.005203
SSO,25653,20110322,50.83,-0.006839
SSO,25653,20110401,53.78,0.009763
SSO,25653,20110531,54.98,0.021174
SSO,25653,20110407,53.92,-0.003143
SSO,25653,20110324,51.95,0.018627
SSO,25653,20110317,49.28,0.026881
SSO,25653,20110315,49.94,-0.022318
SSO,25653,20110314,51.08,-0.012183
SSO,25653,20110408,53.49,-0.007975
SSO,25653,20110307,52.14,-0.016783
SSO,25653,20110311,51.71,0.014717
SSO,25653,20110429,56.36,0.004635
SSO,25653,20110301,51.85,-0.031565
SSO,25653,20110512,55.2,0.010064
SSO,25653,20110223,51.91,-0.012179
SSO,25653,20110224,51.83,-0.001541
SSO,25653,20110511,54.65,-0.021311
SSO,25653,20110211,53.63,0.011314
SSO,25653,20110516,53.64,-0.012337
SSO,25653,20110526,53.39,0.0085
SSO,25653,20110610,49.06,-0.027937
SSO,25653,20110620,49.65,0.01079
SSO,25653,20110624,48.83,-0.023595
SSO,25653,20111031,46.3,-0.049672
SSO,25653,20110629,51.89,0.016853
SSO,25653,20111012,43.12,0.019626
SSO,25653,20111017,42.65,-0.038765
SSO,25653,20110926,40.12,0.0467
SSO,25653,20111027,48.68,0.068716
SSO,25653,20120321,57.91,-0.003823
SSO,25653,20120309,55.42,0.00727
SSO,25653,20111111,47.02,0.039116
SSO,25653,20110920,43.06,-0.003241
SSO,25653,20120302,55.3,-0.006468
SSO,25653,20111123,39.71,-0.044054
SSO,25653,20120215,53.12,-0.010063
SSO,25653,20120301,55.66,0.012368
SSO,25653,20120213,53.75,0.01396
SSO,25653,20110825,40.12,-0.030918
SSO,25653,20110908,41.93,-0.021242
SSO,25653,20111118,43.51,-0.000918
SSO,25653,20110829,43.68,0.056604
SSO,25653,20120221,54.64,0.001466
SSO,25653,20111005,38.77,0.036631
SSO,25653,20111221,45.4,0.003759
SSO,25653,20111227,47.01,0.000213
SSO,25653,20110823,40.33,0.068344
SSO,25653,20110729,50.66,-0.013053
